_doc_id,text_original,label,dominant_topic,topic_probability
DOC_9008DCBB140F4BE8,"Yes nothing has, and the promises have been for filled",POSITIVE,5,0.8315816
DOC_841412EF36F60A64,You tag me on Facebook I report you as ciber,NEUTRAL,2,0.7722452
DOC_194EC43FEC0043AA,"If there's something to learn especially young for people, let it be integrity and patriotism.",NEUTRAL,2,0.8686298
DOC_DC6F639C0167AE0A,"Too long statement,was even sleeping",NEUTRAL,0,0.77131027
DOC_CA1C993DD5532AC2,"How can we report such vibantu,apa balikonka napa zamtel line?",NEUTRAL,1,0.8330907
DOC_50F2CB3D7D0E3E69,We don't care or even HH resign today I can't change my mind to vote UPND,NEUTRAL,5,0.91878307
DOC_1A159BE8B776EAE3,I don't want to commit Saibalo but I will visit and contribute to his legal fees.,NEUTRAL,3,0.8259606
DOC_BF8CC0F6DB58B6EE,"The outrage people have without fully reading the entire bill is crazy. Yes it has some issues and just as anything law is related, it is fixable. I really like the Bill, it has some useful coverage for most social media and data related issues. However, without this Bill most companies would have continued to lose massive data and technology as there were no actual punishments.  I love most of this Bill. As data and cyber attacks become more common in Zambia, we needed something in law to protect people and also give the state merit to try cyber crimes. I get that people feel their freedoms will be limited, which I fully understand, however most of the cases specifically state the police and authorities need a warrant to access your data.",POSITIVE,1,0.52177656
DOC_40829684DDEBBD58,If you have failed nor matter law you inject shall not prosper baba actually zed needs new young energetic guy to take up your ministry,NEUTRAL,5,0.62379724
DOC_F292317A6E06A3A7,"What a contradiction,what he campaigned against today it good,how?
Most of the actions taken by this government is proofing of their failures because what they are doing is the same things they rejected.
Nonetheless,led them doing what they want since we have already wasted votes on him,let us learn the hard way.",NEGATIVE,0,0.5594966
DOC_F92E3E8373EA7192,"I believe this will be handled by zicta which has failed to catch the owner of a company called impiya shabalanda nashifuma,sdf money is out and the owner of you have received K2000 please check your balance",NEUTRAL,1,0.61114144
DOC_A24B93C9DF2060DA,"People don’t understand, read the CPC Cap 187 of the Laws of Zambia and see what crimes are listed there, you may even want tk stop breathing. Meanwhile continue expressing yourself because that is your freedom but just know that everything you say has consequences, good or bad; choose your poison.",NEGATIVE,2,0.5016904
DOC_26352513B555F2F2,Fair judgment and it's a good lesson to others youths.,POSITIVE,6,0.4501525
DOC_51C4C0C07DB90398,"This whole law is meant to curtail Whistleblowers of systematic corruption and collusion, power is temporal and hope the enactors of these laws won't come back to cry foul when out of power. 
We have seen this movie before",NEGATIVE,0,0.53444505
DOC_C2431307CBE9C6F5,Thank you for helping a lay Man like me to understand this  cyber law.,NEUTRAL,4,0.8348186
DOC_9BF428415CB919D2,Only cyber bullies are complaining.... Nshimwenemo umulandu nebo🙌,POSITIVE,2,0.77229905
DOC_8A14267D9B9B497D,they should also put a law for those indecent dressing nd behavior o social media so that we kip our mouths shut,POSITIVE,6,0.46469596
DOC_27A7FA6F7BF4F85B,Now it is going to be a Christian nation indeed,NEUTRAL,5,0.45704642
DOC_F1704C4E9CAED1F9,"If you mean well ,you will not be worried on how you use social media. Only those who abuse social media are to be worried.",POSITIVE,2,0.919642
DOC_2B2E6DFBC175E16A,So this nigga is really a dictator huh.. hmm 🤔 what hv we done to our country,NEGATIVE,2,0.8333418
DOC_FF7D4567183F2DBD,We have reach at a stage were we don't know were we going coz going back we can't and the future scares kaya this country,NEGATIVE,1,0.9075593
DOC_66A45D608261C265,"Hahaha,  you have absolutely nothing to worry here, only those in conflict with the law are the ones who will be affected by the new law.",POSITIVE,6,0.895427
DOC_E0F6F0CEF3BB96CC,"Chapwa the end of this page is now near especially that they feed from the same activities like screenshots, recorded phone calls, voice notes and umulomo in. General",NEUTRAL,3,0.5349351
DOC_83428ED2E56FCCAC,"At least yo maps , kidist and kandekes daughter can have breathing space",POSITIVE,4,0.5664493
DOC_FEE4C4BA83F89AAF,The cyber space was becoming too toxic maybe we can have some order,POSITIVE,2,0.7150364
DOC_A20600A7ABD0675E,You can't compare Zambia and south Africa. South Africa has a strong democratic space than Zambia.,NEUTRAL,6,0.9313905
DOC_15709620E505478F,"Our mike  Simuuwe supports Everything , remember my friend power and postion is temporal,",NEUTRAL,1,0.5695872
DOC_FDEAFFA75E6ECFD0,This is nice mwe umulomo upweko 😂😂,POSITIVE,4,0.29803672
DOC_CF9B813404AFAA51,"The police acted professionally.Those people were after bringing anarchy.How do you give solidarity to a person whose case is a premafacie one? What the honorable said was terrible,the Magistrate's observation was on point and the judgment was in accordance with the law.Continue maintaining law and order in Zambia,our beloved ZP.",POSITIVE,2,0.92883176
DOC_C41BFCF5252D8546,Nifyofine but natukuta kale mukwai tulelolela,NEUTRAL,6,0.17528394
DOC_AE52DF15E6AB66CD,I can’t read everything vapakisa anyways  2026,NEGATIVE,1,0.63985264
DOC_B00D7BA9191903C4,"I am hearing this name for the first time!!
He has resigned as what?!",NEUTRAL,0,0.65655726
DOC_7739F90132B1BF51,Tamara Lindiwe kuno ma ID,NEUTRAL,6,0.65310824
DOC_5819188000ADF51D,"Job well done Zambia Police. Scammer your days are numbered,",POSITIVE,6,0.68794876
DOC_BE1487468C7F92E5,The only way to kill Africans is to put things in written we never read 😂,NEUTRAL,0,0.5246009
DOC_6E313219182E1E27,You will Cry 😭 One-day ba Upnd..,NEGATIVE,0,0.83269423
DOC_ABA29930F460C4EA,"In short, no spying on anyone",POSITIVE,4,0.51809853
DOC_FB9F6FFAE472C728,"Try to improve the services of tracing phones too, police do nothing, if you know someone who can trace a phone kindly contact me",NEUTRAL,3,0.5239925
DOC_C4B0D7EC78F10CA3,This is very good!At least tizapasana ulemu,POSITIVE,4,0.6433818
DOC_EFD8AF0891361FB2,"Nanga , touching my phone even if they don't know my password nishinga years 😒 😅",NEUTRAL,3,0.862784
DOC_9EB6D79F3568BBF9,"Only those who hire mouth to insult opponents are the ones crying loudest, like why me/ mukuka sponsors.",POSITIVE,6,0.68702036
DOC_1A696966D6012B84,Time will catch-up with everyone. It has no respect of titles. Just wait when people will be on the other side,NEGATIVE,1,0.89138
DOC_1F1FD63A2983DDA1,Its good that power to change leaders lies in the hands of the people suffering mumakomboni umu so next year ndise tivota futi and we will vote for what we think will bring relief to the problems we have in the country right now,NEGATIVE,0,0.49786678
DOC_5595B038608F2F2B,"This is a progressive law. We can’t have such a nation of people with a lot of mungulu. We can’t develop with such a mindset at the moment. We need to reset the mindset and let citizens get busy with productive activities. Well explained.
Sydney Sam S Phiri Chuvak, icheme!",POSITIVE,4,0.71055204
DOC_BC1878F6F9007EFB,Nayo nayo nkani ma admin,NEUTRAL,3,0.6242739
DOC_04673021F9539C1F,People no longer trust UPND besides the Bill has even been noted by the American Embassy as  evidenced by their Alert to their Citizens.,NEGATIVE,3,0.34957433
DOC_ED3D92112D872FA9,So am just realising that most of the things ECL planned to do were absolutely in the interest of the nation despite HH shooting them down.,NEGATIVE,4,0.5168357
DOC_34ECB8CA30943001,Admin kwatako Kalemba monkey eaters ngeyo behaviour. Don't u know that scammers use the language which is widely spoken. They know that bemba and nyanja is used almost in all parties of our country so they  use these languages. They can use even the other languages but they know they can't scam alot of people. On behalf of my new Mbuya's..,NEUTRAL,4,0.53541905
DOC_12925F7AE954F3BA,They thought they reduce cases of divorce kanshi ni work done is equal to zero 🤣🤣🤣🤣.,NEUTRAL,2,0.68635434
DOC_CA605DB5A2E4696D,Why do you pay attention to criminals?,POSITIVE,5,0.5631959
DOC_5A0F261A11DDFB9D,But this should be a daily basis reminder other wise sivintu isebenangu we don't have lawyers 🥺🥺😂😂😂,NEGATIVE,4,0.834834
DOC_8477A67BB3D6458B,"The people complaining about this move are the same people who would have complained if it was the opposite e.g “Government of Zambia will not monitor any USA citizens in or planning to visit Zambia” …… 

This is just fine, some people will always complain about everything whether good or bad.",POSITIVE,3,0.6327723
DOC_12E49A1B5996A6AD,"We are in full support of the cyber security bill and the constitution amendments Hon,we need to amend the constitution in order to remove some lacunas in our constitution.",POSITIVE,1,0.6124494
DOC_80670EC4D15262DE,But for me I can say its fine but tell them in 2026 there not  to regret about that. because in 2026 wire going to vot them out,NEGATIVE,3,0.8867245
DOC_DC1A2F154827D3FE,"Chipoka pathako pa nyoko, fimalepe fya noko kulepa fiswa amenshi, mazafaka mwana wa muuhule iwe.",NEUTRAL,4,0.77423275
DOC_6BE67AD5B55804CF,That is when I seen a clip and the dressing by most of the journalist was on point as pointed out by some comments on another page. Apa tufwile ukutasha nga fyawama.,NEUTRAL,6,0.47891277
DOC_E882FF89CA54EE4E,Macusy Goodson If you have prepared poison it will remain poison even if you can add different spices it will remain poison. The current president was completely against this bill when he was in opposition.,NEGATIVE,2,0.57125294
DOC_FF6427CE41EEE1C5,I should have seen this post before going for my political science exam.,NEUTRAL,0,0.5661543
DOC_6EB379F35AC02BCF,We are not worried with it. We are a responsible citizens.Only the cyber criminals can be worried. Sorry if you are one of them.,POSITIVE,2,0.7465375
DOC_50F6613D11E9E80F,There is a different between freedom of speech and cyber crime,POSITIVE,6,0.45012867
DOC_C853C39FFFDFFC08,The issue is who's going to vote for him instead of telling people how is going to solve the challenges,NEUTRAL,0,0.9192973
DOC_6880EC6A5AB14E21,This UPND will never rule Zambia again starting from August next year,NEUTRAL,0,0.9073205
DOC_C48750BD9F6ECC47,So what if someone hacks my account and start posting hurtful thing to implicate me. What security measures the state has taken to make sure they are able to determine such issues?,NEGATIVE,1,0.5366381
DOC_E949119D6E8B7A6D,This dude understands things in opposite directions...Not quite surprised.,NEGATIVE,2,0.5651912
DOC_2BDE552F346F5626,"Awe mayo, I don't have a lawyer plus with the new law mmh mh 😂

Anyways keep up the good work bane!😂",NEGATIVE,1,0.47517368
DOC_C1714E04DF574C40,"this has been my wish ever since, kudos.",POSITIVE,5,0.6556396
DOC_A7F206E089F0DBC9,"And wen u re there,you want to amend the bills that is of your interest and gain",NEGATIVE,1,0.3392362
DOC_54D0E6B7B656572E,"As long as you are a law abiding citizen, nothing to worry about...only those with criminal minds,haters,insults propagators are against this law",POSITIVE,2,0.93616354
DOC_60E18268CD2F3D64,this Law has delayed to come by. my marriage would have survived,POSITIVE,6,0.17528394
DOC_9F407B91A24B6C87,"one thing that we should know is that the US is is very smart for them to release such a document,  they know what they are saying so stop justifying your actions tata",NEUTRAL,3,0.54406315
DOC_11163A08268E3D14,"Umuntu wonse untintonkanya bwino teto ekale and support UPND , unless ulafola for support for supporting them, and those FP cadres yook there chicks yes, those of Zambezi region and central province imwe nimwambo but just to be a praise a common 1 elo naikala nde support ama nonsense cakana. (all those who think for themselves can't sit and support UPND, unless they get paid, I won't support nonsense)",NEGATIVE,1,0.58371073
DOC_E273433A9197C2CB,Those laws will bring a safe social media environment and clean up the social media abuse,POSITIVE,2,0.9076719
DOC_89A0980B9A605E05,"Innocent people have been abducted, abductors use phones, others have been insulted for no reasons, money launders use phones to arrange their programs, scammers have stolen huge sums of money using phones the list of crimes committed using phones is endless. The president HH has signed the cyber crime security bill into law to help put to an end such crimes but minority selfish and unpatriotic individuals who call themselves political leaders are condemning the move. Some even vow to revoke the signing if by any chance become presidents of our land Zambia. The question to ask them is that, ""are they happy when citizens are scammed, abducted, insulted, accused, mardered etc?"" Citizens identify such people quite alright they call themselves leaders but have no qualities of a leader. Never ever try to vote for them for the higher office on the land, the office of the president.",POSITIVE,2,0.6314731
DOC_26164D50CFD67661,I know what you think it's a good idea please inforce them even Napsa package,NEUTRAL,4,0.64341456
DOC_47D2A8575C04A96C,Yeah remain quiet for betterment of our country.,NEGATIVE,0,0.83267033
DOC_41DB852E00543791,And you want to trust them to change the constitution.,NEGATIVE,1,0.83311856
DOC_6461FDD6B27BBCED,It's a good law but just wondering why the person who signed used to condemn it otherwise the misbehavior especially on social media is too much!,POSITIVE,6,0.93137854
DOC_4B61FE290F141FB5,"Why does he look, talk and sound like he's drunk 🤔",NEUTRAL,4,0.8348271
DOC_77E9D45E3B238F80,Kwasila navutika ine nizankala bwanji kulibe mulomo😭🤣🤣🤣🤣(how will I survive without gossip),NEGATIVE,1,0.47304338
DOC_8312E00EC74F4300,"All you commenting are just waisting your precious time. Otherwise, these guys are trying to hide behind the curtains if the pf.",NEGATIVE,0,0.7528635
DOC_FFBC26E99F84F834,This is invasion of privacy and freedom of speech and expression. How can we boldly declare that we’re in “the land of the free” when there’s no freedom and we’re now being monitored? That’s insane!,NEGATIVE,6,0.61404586
DOC_070A12B59132DAAA,Zero privacy for Zambians. Muza mangiwa bambili,NEGATIVE,5,0.76964283
DOC_02F805918442CC3C,Just wait u il see how this country il be ok kabakatwikatefye (let them catch us),NEGATIVE,1,0.7719176
DOC_1F5E90EB29DCD89C,"The Question is what has changed now,HH called the previous Bill as being oppressive and a threat to Democracy.",NEGATIVE,2,0.9076413
DOC_BAA5BB123D255B6C,Chaona muzako chapita mawa chili Pali iwe no matter how high the bird flies it must surely come down for food,NEGATIVE,2,0.9196347
DOC_BA9FF2EFDDD9D295,"In 2021 the the ruling then in opposition said this was a big brother bill,Now what are they telling us ????",NEGATIVE,6,0.8954286
DOC_8448F1B7C16E0D6D,"Yes, the law is very good,law abiding citizens are not worried, and must not be scared, laws are there to bring about order.
Cyber laws or indeed any other laws are welcome,it actually our duty to obey the laws of Zambia.we must be always on the right side of the law.",POSITIVE,5,0.553914
DOC_F8E400029E238C7B,Very true Dr nevers mumba we cannot afford to be seeing moral degression in our country not do anything only criminal individuals and misguided individuals are worried about it,POSITIVE,1,0.7901693
DOC_672605EBE2BBDA98,"Our reading and research culture as Zambians is pathetic. The president won't just sign the bill into law outside parliament processes. We need to take keen interest on what goes on in Parliament. 
The worst people to discuss ill about the new cyber laws are the MPs themselves but we as the citizens have not helped matters with our lack of civic engagement.",NEUTRAL,1,0.79238087
DOC_BED29FA3673B46BF,Every law when in government is 100% good but wait until you loose power.,NEGATIVE,1,0.833144
DOC_F853FBF40D4EB87F,He was spot on. He accounted for himself very well. I think he was very right to call in and clarify on the misleading content you guys tried to peddle. The widely circulated post is not the one the suspect was arrested for. There is no where in the world where Police start brandishing the evidence in public and not in court.,POSITIVE,3,0.42470726
DOC_75A61EAA8DC196B3,We creat rules for ourselves .Why me is one of the people that has caused this .Insulting the president is immoral,POSITIVE,6,0.571853
DOC_DAE501B0588F46C9,Cyber Security Law Act. Mark Simuuwe this is what should have been done before inacting into Law. Otherwise the deed and damage has been already done. No need for any further explanations. Inacting Laws without dialogue of stakeholders concerns.,NEGATIVE,6,0.51196396
DOC_547573744C0A40D6,Let them join in into one party because next year is HH and Zambians,NEUTRAL,0,0.65667456
DOC_91241585507BA6EB,Hiw many yesrs for speaking out our mind ?,NEGATIVE,5,0.52205944
DOC_CB6916B487782A58,During campaigns Mr hichilema promised to reverse it. So what has changed? That is why people are loosing trust in u guys,NEGATIVE,2,0.32252714
DOC_3824F1D6B5E11C4D,Mr iPhone 20 ProMax Gold 😩😩😩,NEUTRAL,0,0.6388781
DOC_F9981B14DE358640,"This will be the thing of the past.
Zambia shall be saved and rejoice soon...",POSITIVE,4,0.8347714
DOC_E4DADA85FD029BA6,Don't worry people.  We will be used soon. Just reduce on lies and more especially the Facebook keyboard warriors are badly done by this law.  Which is good.  You can't just wake up and start defaming people in the name of freedom of expression. There had to be an end to it.  Thank you,POSITIVE,6,0.6358882
DOC_2406EE333A3BD1E6,Anyway you want to be praised. This is the most hardworking government in Zambia. But the truth is opposite.,NEGATIVE,2,0.8333473
DOC_BDAE2C9B059F1934,I wish they can add another 5 years for the insults too.,POSITIVE,4,0.89239365
DOC_D8F623043C4F7297,"This is the reason why HH said be careful next time the people you are putting into Office..

He was right he was talking about himself.",NEGATIVE,0,0.75458145
DOC_4E196BD207C5F2A5,Awe sure anyway any law is 100%good when you are in power,NEGATIVE,4,0.86974967
DOC_9F6013FBF658DA81,Still tukalatukanina muma pinda me nsoselo 🤣🤣 (We'll still insult in parables),NEGATIVE,0,0.511936
DOC_53521CA4EFCE4C90,Keyboard warriors beans is waiting for you ku Mwembeshi 😁,NEGATIVE,5,0.655656
DOC_AE0FB58E4F179D49,"It’s good to see leaders now appreciating the cyber crime act which some of you heavily criticized.
One Zambia one nation 🇿🇲honorable .",POSITIVE,3,0.8259083
DOC_132E65C005FAB6AF,So back in 2021 why did you decampaign this bill? The good part is we were already warned of what is to come with this cyber law as the president had given us of it's evil contents.,NEGATIVE,6,0.91097414
DOC_4134F8B78CAFCD8E,We comment ATI 5yrs 🥵 awe Mayo 🙌🤣🤣,NEGATIVE,4,0.44663224
DOC_2C5999E1552340D1,arrogance of tyrannical & wicked Dictatorship @Play - so regrettable 🧐,NEGATIVE,1,0.63972646
DOC_6DD1968DE207676D,"In Lunda we say"" Kasawuntu Katachi hikakata wanyi Chinga kakufintishila"" Ikishi deyi wakuditungila neyi wunakakelimu ozhizheyi.",NEUTRAL,6,0.17528394
DOC_FD9FBDD98662B794,This here is a sign ati investor natu sambamo,NEUTRAL,4,0.8347594
DOC_19EDF35F216C1F4B,Pazankala boring pano🤣🤣even sharist onse bagwila 🤣🤣,NEGATIVE,2,0.7722935
DOC_172F89DA7C7E31B6,By the way who told you to join and for what for,NEUTRAL,2,0.8333712
DOC_261AD28B6D7CA8F7,Trust will never be recovered...,NEGATIVE,1,0.46389753
DOC_2589857C978C2D95,"6 months is a long time at the rate this world is moving at. the world is moving fast, you can find people are now living in heaven",NEUTRAL,4,0.79438245
DOC_5C12397DEA3EFCA1,Ba watchdog this law will backfire once upnd is out of power,NEGATIVE,1,0.8331311
DOC_9DFCA254573B60BE,Lemme just deactivate my social media accounts...😒,NEGATIVE,2,0.7722126
DOC_D75BA45BF524AFBC,What you have left epali ilyashi Zicron,NEUTRAL,1,0.6398428
DOC_33BDC9F69AE4732C,Tell us your own plans not remix of your adversary's actions,NEUTRAL,0,0.8326927
DOC_B8C9FD215E41B17C,Nanga ba post for me iyi hule yaba munabanga🤣🤣🤣awe chavuta,NEUTRAL,4,0.7091888
DOC_6303FD8B79BDC983,"It's like those who insult on social media are the ones getting worried. Let's use social media responsibility and constructively. Insults or hate speech can't change someone. Better engage with them respectfully, and morally permissible.",POSITIVE,2,0.5258259
DOC_756C31488AD15387,We will have the loudest say in August next year!he won't keep us quiet forever.,NEGATIVE,0,0.5491096
DOC_3A235AE62FFED03B,"Let serious pipo talk, not this mudala",NEUTRAL,4,0.8348201
DOC_A25CCA9C38F70053,Let mark remove comment section cause it's what will drag me to prison....,NEGATIVE,4,0.54326063
DOC_95A0A02166F8B61D,I wish I had the freedom to comment on this post without fear of being arrested.,NEGATIVE,2,0.66538084
DOC_CFDFD5E738FE7BC5,I did Computer Science so this is my Area ba Honolabo.,NEUTRAL,6,0.5710285
DOC_0E32B6D7BB06359F,That's the only method they can use to trap criminals like hime .,POSITIVE,2,0.83338296
DOC_E1BFBF0D9B65AEA4,"This is mainly common in a one-party totalitarian dictatorship, like abene north Korea so otherwise kaya where they will get the equipment to track all that, because i hear for ZICTA to have such it may cost 20 times our national budget lol!",NEGATIVE,6,0.6031757
DOC_A7151D7895E13FA2,Once out of power stay quiet other wise you will cry.,NEGATIVE,0,0.6851846
DOC_7350F253AC8C74DA,Am left with no option but to keep my mandible shut,NEGATIVE,3,0.5574403
DOC_AC21DE7AB10C6CFA,Don't worry it will wait for you Sir when you are out of power,NEGATIVE,0,0.48974782
DOC_E6D803000F8F620F,So why not do it you who are in power and promised heaven on earth,NEUTRAL,4,0.8348012
DOC_77B6A69070098916,"Go well my brother freedom is what we believe as upnd supporters,",NEUTRAL,6,0.895418
DOC_7E09C3FA79C3459D,"Mwalitumpa ba fikala bonse including the president.now do what you want.
This cyber law is the final nail on the presidents second term.
I was in support of the president until now.
Unfortunately we don’t have a real opposition party.",NEGATIVE,5,0.63276124
DOC_3877E289998DF59E,"Job well done ✅👍🏾
This youth went too far even reaching to an extent of saying that he'll rape her in front of her husband and abduct their daughter
That's a serious threat and everything starts with a word and then the devil works upon it
And if the court would have not intervened he would have done it just to make them feel bad
Job well done 👏🏾👏🏾👏🏾 for teaching him a lesson and setting as an example to others who do know how to use public platforms",POSITIVE,6,0.4866789
DOC_3F1ECF802B169FEF,6 months at least lesson learnt,POSITIVE,4,0.86978
DOC_D27A689A3DDF5003,"This one is a very retrogressive law. One that any normal patriotic Zambian must not support. 
Such are primitive laws, that I never expected our dear president to assent.",NEGATIVE,1,0.53002155
DOC_EAB71C998FEB8D16,"It's good so my wife should not monitor my phone, so my wife should not monitor my phone, she will go to jail if she does and I will not look for lawyers for her",POSITIVE,4,0.9367251
DOC_DF308D616F72EC20,"""...FISA was initially enacted in 1978 and sets out procedures for physical and electronic surveillance and collection of foreign intelligence information...""",NEUTRAL,1,0.5832674
DOC_B5D59582688EA5AB,Perhaps now we can have sanity on these social media streets. Long awaited thank you,POSITIVE,4,0.42803583
DOC_343D6E93BF0334BF,Cyber security monitoring careful,NEUTRAL,0,0.8326943
DOC_B3A0C54389F43B61,Maxwell Chirwa John Kalombo Elias Chapa Teddy Kajimotu guys look at this one 🤣,NEUTRAL,5,0.6747184
DOC_BC7EC492E78E784F,That still will not bring back economy to normal,NEGATIVE,6,0.8732992
DOC_50C40C1FB8C9C239,"Oh my goodness, finally 24 months jail is showing. He is going to be teaching how to speak English in jail once sentenced. 

Nevertheless, fake means not real. Is the name John General real names for him? If no, mmmm he will win this case against John General. Too bad for my mbuya .",POSITIVE,0,0.41596457
DOC_C6C4AFA3E16E751B,Good work Zambia Police.This chap is very malicious and he thought he was going to get away with his foolishness.,POSITIVE,3,0.8866958
DOC_23D5D49ED3103250,"Why me has caused all this. People supported and funded the nonsense posted by him. Zambia is a Christian nation, even if HH has failed in his leadership, we should have shown why me that elderly people must be respected. I think he should make it punishable by death to insult the head of state. Can you insult your leader in a Muslim country like Iran and have it easy with your life? You call that thing freedom of speech? Let us have these laws in place so that order can be restored. Why me is not only insulting HH, but the presidency or the powers that has been bestored on HH by virtual of being in office which all Zambians willingly without fear or being intimidated gave him through ballot boxes. For such a person, judgement is already passed. He doesn't deserve to live. Thank you your excellence Dr. Hakainde Hichilema  for signing the new laws. People need to know that freedom has a starting point and the ending point, it is not universal.",POSITIVE,2,0.5193154
DOC_F24C98B50A5FF2E4,"America must stay away from our internal affairs, their Donald Trump has made a lot of human hurting decisions, Zambia as a country has never questioned his decisions, why should they interfere with our decisions?",NEUTRAL,0,0.8106065
DOC_129B85400286264B,"Ngaba disappearing msgs... okay I don't understand this
If you don't want my conversation in your phone why even text me?

Ndipo ma hule yakondwela
Especially no touching the partners phone 🤣🤣🤣",NEUTRAL,3,0.78740895
DOC_405811EB1813D2C6,Iam nt into politics I respected u and the way u analysed issues little did I know that ur a cadre,NEGATIVE,5,0.39216244
DOC_7F1142DF7B56AAEF,I can see a lot of people going to jail,NEGATIVE,0,0.832702
DOC_AE11A92BAB70C56F,Does anyone here have the full PDF of this?,NEUTRAL,2,0.77203095
DOC_0D6216DFFBB599E4,Jail is good when it's not about your family member 😔😥,NEUTRAL,0,0.83272624
DOC_56F7D4990012A183,Let should build more Prisons pantu these ones we have tatwakakwane,NEGATIVE,4,0.5664962
DOC_A42C62FB791DB7E6,You're provoking us when we say something ati 5yrs in prison twamipapata,NEGATIVE,4,0.5664508
DOC_FCD5775EF2ED958E,"No doubt about it, those complaining are those attention seekers who live by insulting others day in day out.",POSITIVE,5,0.37833765
DOC_F8021EA37FA1D71A,"What has changed now that HH is President to go against what he seriously perceived and described  as evil and barbaric cyber laws whilst he was in opposition ? 
We have videos pertaining to the same 🤷🏾‍♀️
Or is it just a matter of hypocrisy, animal farm nor Kanongaebo?",NEGATIVE,2,0.6759005
DOC_29228ADD45F38C0F,This Law comes to stay and correct the mindset of our people of Zambia 🇿🇲. Let in Parliament have Order and serious business and not ama yah yah yah. I love this Law to reduce dirty mindset of Zambians,POSITIVE,1,0.5179346
DOC_B7BD81111057208D,"Where were you people when it was being debated in parliament? Laws are not just made by a president they go through parliament and there's a 1,2 and 3 reading before being made law... So blame your mps for not bringing up your concerns and also blame yourselves for not taking an interest in parliament proceedings... Busy always shouting yayaya, going drunk to proceedings and not understanding what's going on this is what happens.",POSITIVE,1,0.8643722
DOC_F80BE46CB723A1E9,HHH HHH HHH hw many times did I mention ur name 😃😃😃,NEUTRAL,5,0.56329167
DOC_D13A34D43DFE8015,ABA batata balipwa no relevance,NEUTRAL,2,0.640368
DOC_E8DE96C393ABB2E6,"Well done Mr President, Zambia was heading for disaster have had not done the undonable 🤣

Let's see how vintako and insults shall fly all over the media. Just be a law abiding citizen chapwafye 🤣🤣",POSITIVE,6,0.56523556
DOC_364727BA51E45624,"Who are the presidents advisors ? This law is not 100% ,it infringes on people's human rights on freedoms of expression,, personally I have had issues with police,they are corrupt and they misbehave a lot on roadblocks,and if I take a video of them harassing others and being corrupt and post on social media why should that be a crime?in America we see police harass black people and they take videos and exposs the injustice by police for the world to see how does that become cyber law.let president HH be careful with the people around Him he calls presidential advisors,do not oppress people they wil rebel and it will be difficult to govern a country of angry and bitter people,the opposition were also very stupid let them stop the nonsense of walking out in Parliament,such kind of bills you shoot down,the opposition are not organized,it's a danger to have a ruling party with no credible opposition to counter checks and balances, people must have the right to vent  and not be suppressed",NEGATIVE,6,0.56228364
DOC_8E856FE5C0A57B00,"I would have expressed myself apa, manje I once spent a night mu jele and sumwabwino muja muntu",NEGATIVE,1,0.4087465
DOC_FE72D2136EA26C9F,Yeah just like some people were so opposed to it in 2021. Problem is politicians think we're stupi.,NEGATIVE,6,0.8732776
DOC_18F01E84C81401DE,Efishani ifyofine twebeniko ba educational,NEUTRAL,6,0.17528394
DOC_97C3348F9BB908B8,"Zambians, you should stop complaining. Law sees no face when visiting once signed, even a person who sign can be visited by the same law.",POSITIVE,2,0.46934178
DOC_E2D95E83CEBF89B6,Thank God we shall see if they will continue addressing others as the Zambezi Region,POSITIVE,6,0.61361
DOC_637E4DC54229BBC5,This is serious now all these guys will be under tax pays money?,NEGATIVE,4,0.5713205
DOC_AEE30900C9D92207,"To deal with those who are deliberately misinforming the public in form of public speech and Media freedom and abusing social media with impunity 
It's a good law to law abiding citizen",POSITIVE,2,0.48683172
DOC_14BD60DE37605FD1,The beauty of politics is that membership is by choice or voluntary. A political party  in govt will definitely make both positive and negative decisions which a member may agree or not agree with. It's cardinal for one to channel their grievances within the established party structures if one doesn't agree with any decision made by the respective party. FTJ once said that once you publicly denounce the party you belong to in public automatically you disqualify yourself from being a member for that political party. At times you simply remain mute when things are not going as expected because governing is complicated and a long process which needs patience.so for George to resign from upnd based on one misunderstanding is simply a misguided approach for one to resign from a ruling party.,NEUTRAL,0,0.7584956
DOC_9F3813C45138FF7C,We r just trying to remind u of the position taken by your president then. What has changed.... zit HH or the law?,NEUTRAL,0,0.56358534
DOC_438FC51F44C4E797,"Ba Sinyinza T. Reubens , this post has offended me, can I report to the police?",NEUTRAL,3,0.5653401
DOC_D7B4A3FE6951A7F3,"This same you will come back for you ,let not support things which you know deep down your heart that this law is not meant good for the people of zambia and majority is not in support some thing happened in pf on bill 10 the majority said know and you are the ones who even rejected it .",NEGATIVE,1,0.74987745
DOC_07D419A9947C16C9,"The problem is the parliamentarians whom we elect in office, they just go to sleep in parliament and for as long as they get their allowances the people they represent mean nothing to them because the president can't make that law by himself!",NEGATIVE,2,0.9288292
DOC_C69D6F9B1C2980C6,"In UK and USA they have Scotland yard and Cia respectively, ask them how they manage to arrest terrorists before they can even attack. Data /information /serveillanc. This is hypocricy if they think gvment is invading people's privacy. ☹️👎",NEUTRAL,3,0.57475704
DOC_E25A2AE979DF809D,"Christine Eleanor Zwau
Ruth Favour Phiri
Margi Muthila Phiri
Clara Mulenga",NEUTRAL,1,0.56487304
DOC_34F1AAC6720E7C93,Alright. The masses are happy 😊 😃,POSITIVE,5,0.7698407
